file_path,depth,file_name,file_ext,width,height,aspect_ratio,megapixels,orientation,class,species,phash,path_depth,species_fixed,species_fixed_final,species_norm,species_fixed_norm,augmented_width,augmented_height
Classes/edible/Cerioporus squamosus/8548medium.jpg,3,8548medium,jpg,375,500,0.75,0.1875,portrait,edible,Cerioporus squamosus,939d2d62a4589f47,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Cerioporus squamosus/7858medium.jpeg,3,7858medium,jpeg,375,500,0.75,0.1875,portrait,edible,Cerioporus squamosus,8f812d3698cbe1bc,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Coprinus comatus/9368medium.jpg,3,9368medium,jpg,500,451,1.1086474501108647,0.2255,landscape,edible,Coprinus comatus,d88ca2339b28dccf,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Pleurotus ostreatus/24347medium.jpeg,3,24347medium,jpeg,390,500,0.78,0.195,portrait,edible,Pleurotus ostreatus,b50dca249b379c93,4,Pleurotus ostreatus,pleurotus_ostreatus,pleurotus_ostreatus,pleurotus_ostreatus,256,256
Classes/edible/Cerioporus squamosus/7812medium.jpg,3,7812medium,jpg,375,500,0.75,0.1875,portrait,edible,Cerioporus squamosus,cc67329279c2a75c,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Panellus stipticus/19321medium.jpg,3,19321medium,jpg,498,500,0.996,0.249,portrait,edible,Panellus stipticus,f42cc3c31c9b3b2c,4,Panellus stipticus,panellus_stipticus,panellus_stipticus,panellus_stipticus,256,256
Classes/edible/Panellus stipticus/19249medium.jpeg,3,19249medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Panellus stipticus,c9cc3c31c33f3ac4,4,Panellus stipticus,panellus_stipticus,panellus_stipticus,panellus_stipticus,256,256
Classes/edible/Apioperdon pyriforme/4361medium.jpeg,3,4361medium,jpeg,500,331,1.5105740181268883,0.1655,landscape,edible,Apioperdon pyriforme,896d6666cc9bb10d,4,Apioperdon pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,256,256
Classes/edible/Leccinum_aurantiacum/Leccinum_aurantiacum26.png,3,Leccinum_aurantiacum26,png,300,168,1.7857142857142858,0.0504,landscape,edible,Leccinum_aurantiacum,d343456a76159d39,4,other_rare_species,other_rare_species,leccinum_aurantiacum,other_rare_species,256,256
Classes/edible/Apioperdon pyriforme/4773medium.jpg,3,4773medium,jpg,500,500,1.0,0.25,square,edible,Apioperdon pyriforme,9ac90d62967b6e92,4,Apioperdon pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,256,256
Classes/edible/Hypholoma fasciculare/12587medium.jpeg,3,12587medium,jpeg,374,500,0.748,0.187,portrait,edible,Hypholoma fasciculare,d89f2f0a88b597e0,4,Hypholoma fasciculare,other_rare_species,hypholoma_fasciculare,hypholoma_fasciculare,256,256
Classes/edible/Tricholoma_terreum/Tricholoma_terreum20.png,3,Tricholoma_terreum20,png,259,194,1.3350515463917525,0.050246,landscape,edible,Tricholoma_terreum,fefd6a44853b6280,4,other_rare_species,other_rare_species,tricholoma_terreum,other_rare_species,256,256
Classes/edible/Coprinellus micaceus/7209medium.jpeg,3,7209medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Coprinellus micaceus,f3718c43735c529c,4,Coprinellus micaceus,other_rare_species,coprinellus_micaceus,coprinellus_micaceus,256,256
Classes/edible/Cerioporus squamosus/8722medium.jpg,3,8722medium,jpg,375,500,0.75,0.1875,portrait,edible,Cerioporus squamosus,9b882c6895b7a7d8,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Calbovista_subsculpta/Calbovista_subsculpta29.png,3,Calbovista_subsculpta29,png,259,194,1.3350515463917525,0.050246,landscape,edible,Calbovista_subsculpta,9a9965659696ca99,4,Calbovista_subsculpta,calbovista_subsculpta,calbovista_subsculpta,calbovista_subsculpta,256,256
Classes/edible/Coprinus comatus/9603medium.jpeg,3,9603medium,jpeg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,c9cc3c7963655239,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Coprinellus micaceus/7374medium.jpg,3,7374medium,jpg,333,500,0.666,0.1665,portrait,edible,Coprinellus micaceus,8f41e169898d49bf,4,Coprinellus micaceus,other_rare_species,coprinellus_micaceus,coprinellus_micaceus,256,256
Classes/edible/Coprinus comatus/10068medium.jpeg,3,10068medium,jpeg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,8bcd3432cbc347ac,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Flammulina velutipes/9830medium.jpg,3,9830medium,jpg,375,500,0.75,0.1875,portrait,edible,Flammulina velutipes,e2d3d32c1905e59e,4,Flammulina velutipes,other_rare_species,flammulina_velutipes,flammulina_velutipes,256,256
Classes/edible/Cerioporus squamosus/8928medium.jpeg,3,8928medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Cerioporus squamosus,8d178c7373ce2a1c,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Coltricia perennis/6586medium.jpg,3,6586medium,jpg,500,375,1.3333333333333333,0.1875,landscape,edible,Coltricia perennis,b184db654b585bb4,4,Coltricia perennis,coltricia_perennis,coltricia_perennis,coltricia_perennis,256,256
Classes/edible/Cerioporus squamosus/7847medium.jpeg,3,7847medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Cerioporus squamosus,e1563fbb848641d9,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Pleurotus pulmonarius/24643medium.jpeg,3,24643medium,jpeg,333,500,0.666,0.1665,portrait,edible,Pleurotus pulmonarius,9e9b286c869ee278,4,Pleurotus pulmonarius,pleurotus_pulmonarius,pleurotus_pulmonarius,pleurotus_pulmonarius,256,256
Classes/edible/Hypholoma lateritium/12702medium.jpg,3,12702medium,jpg,375,500,0.75,0.1875,portrait,edible,Hypholoma lateritium,9b0167678a9f2d61,4,Hypholoma lateritium,other_rare_species,hypholoma_lateritium,hypholoma_lateritium,256,256
Classes/edible/Coprinus comatus/9471medium.jpeg,3,9471medium,jpeg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,989ab339e363632c,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Cerioporus squamosus/8800medium.jpeg,3,8800medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Cerioporus squamosus,8e99e556b84d1595,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Stropharia aeruginosa/27576medium.jpg,3,27576medium,jpg,366,500,0.732,0.183,portrait,edible,Stropharia aeruginosa,cf0f62d6ce8f2428,4,Stropharia aeruginosa,other_rare_species,stropharia_aeruginosa,stropharia_aeruginosa,256,256
Classes/edible/Hypholoma fasciculare/12684medium.jpeg,3,12684medium,jpeg,375,500,0.75,0.1875,portrait,edible,Hypholoma fasciculare,8bae3d817f5a22b0,4,Hypholoma fasciculare,other_rare_species,hypholoma_fasciculare,hypholoma_fasciculare,256,256
Classes/edible/Daedaleopsis confragosa/8243medium.jpeg,3,8243medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,edible,Daedaleopsis confragosa,f2cd723d1e3d4103,4,Daedaleopsis confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,256,256
Classes/edible/Coprinus_comatus/Coprinus_comatus37.png,3,Coprinus_comatus37,png,261,193,1.3523316062176165,0.050373,landscape,edible,Coprinus_comatus,f4ae63b38f90c09a,4,other_rare_species,other_rare_species,coprinus_comatus,other_rare_species,256,256
Classes/edible/Schizophyllum commune/37318medium.jpeg,3,37318medium,jpeg,500,434,1.152073732718894,0.217,landscape,edible,Schizophyllum commune,c7673938b4e44b92,4,Schizophyllum commune,schizophyllum_commune,schizophyllum_commune,schizophyllum_commune,256,256
Classes/edible/Phallus impudicus/21150medium.jpg,3,21150medium,jpg,500,375,1.3333333333333333,0.1875,landscape,edible,Phallus impudicus,d3bc649889237fa4,4,Phallus impudicus,phallus_impudicus,phallus_impudicus,phallus_impudicus,256,256
Classes/edible/Hypholoma fasciculare/12523medium.jpg,3,12523medium,jpg,500,375,1.3333333333333333,0.1875,landscape,edible,Hypholoma fasciculare,c77174ce3330cc63,4,Hypholoma fasciculare,other_rare_species,hypholoma_fasciculare,hypholoma_fasciculare,256,256
Classes/edible/Kuehneromyces mutabilis/13527medium.jpg,3,13527medium,jpg,500,400,1.25,0.2,landscape,edible,Kuehneromyces mutabilis,aaecc42f2e49b358,4,Kuehneromyces mutabilis,kuehneromyces_mutabilis,kuehneromyces_mutabilis,kuehneromyces_mutabilis,256,256
Classes/edible/Stropharia_rugosoannulata/Stropharia_rugosoannulata6.png,3,Stropharia_rugosoannulata6,png,100,100,1.0,0.01,square,edible,Stropharia_rugosoannulata,99b666499974a3aa,4,other_rare_species,other_rare_species,stropharia_rugosoannulata,other_rare_species,256,256
Classes/edible/Apioperdon pyriforme/4511medium.jpg,3,4511medium,jpg,375,500,0.75,0.1875,portrait,edible,Apioperdon pyriforme,d2e1658e81719a6f,4,Apioperdon pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,256,256
Classes/edible/Agaricus_bisporus/Agaricus_bisporus1.png,3,Agaricus_bisporus1,png,100,100,1.0,0.01,square,edible,Agaricus_bisporus,ccc87b17b670439c,4,other_rare_species,other_rare_species,agaricus_bisporus,other_rare_species,256,256
Classes/edible/Daedaleopsis tricolor/8772medium.jpg,3,8772medium,jpg,375,500,0.75,0.1875,portrait,edible,Daedaleopsis tricolor,f4fc32818c57985e,4,Daedaleopsis tricolor,daedaleopsis_tricolor,daedaleopsis_tricolor,daedaleopsis_tricolor,256,256
Classes/edible/Lactarius deliciosus/14200medium.jpeg,3,14200medium,jpeg,375,500,0.75,0.1875,portrait,edible,Lactarius deliciosus,9e8b68b1844fdeb0,4,Lactarius deliciosus,other_rare_species,lactarius_deliciosus,lactarius_deliciosus,256,256
Classes/edible/Coprinus comatus/9317medium.jpg,3,9317medium,jpg,500,334,1.4970059880239521,0.167,landscape,edible,Coprinus comatus,d1b0620b173297fd,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Coprinus comatus/10131medium.jpg,3,10131medium,jpg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,9e9eb4614f0a661e,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Cerioporus squamosus/8250medium.jpeg,3,8250medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Cerioporus squamosus,d2c62fd06427da56,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Daedaleopsis confragosa/8602medium.jpeg,3,8602medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,edible,Daedaleopsis confragosa,cfc2cd69f6264c22,4,Daedaleopsis confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,256,256
Classes/edible/Lactarius torminosus/14521medium.jpeg,3,14521medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,edible,Lactarius torminosus,c93df6930cd8224f,4,Lactarius torminosus,other_rare_species,lactarius_torminosus,lactarius_torminosus,256,256
Classes/edible/Crucibulum laeve/8078medium.jpeg,3,8078medium,jpeg,375,500,0.75,0.1875,portrait,edible,Crucibulum laeve,f1e574d38226634e,4,Crucibulum laeve,crucibulum_laeve,crucibulum_laeve,crucibulum_laeve,256,256
Classes/edible/Coprinus comatus/9435medium.jpg,3,9435medium,jpg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,df8c6d2516056f43,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Cerioporus squamosus/8158medium.jpg,3,8158medium,jpg,333,500,0.666,0.1665,portrait,edible,Cerioporus squamosus,8edb32d59b0e6123,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Pleurotus pulmonarius/24617medium.jpeg,3,24617medium,jpeg,500,306,1.6339869281045751,0.153,landscape,edible,Pleurotus pulmonarius,90c574e13e62877e,4,Pleurotus pulmonarius,pleurotus_pulmonarius,pleurotus_pulmonarius,pleurotus_pulmonarius,256,256
Classes/edible/Hericium coralloides/11607medium.jpg,3,11607medium,jpg,375,500,0.75,0.1875,portrait,edible,Hericium coralloides,c2b43ccb832b4fb2,4,Hericium coralloides,hericium_coralloides,hericium_coralloides,hericium_coralloides,256,256
Classes/edible/beefsteak_fungus/4.png,3,4,png,512,512,1.0,0.262144,square,edible,beefsteak_fungus,9be6654a2691647b,4,other_rare_species,other_rare_species,beefsteak_fungus,other_rare_species,256,256
Classes/edible/Cerioporus squamosus/9025medium.jpeg,3,9025medium,jpeg,375,500,0.75,0.1875,portrait,edible,Cerioporus squamosus,9b5b744647389ac3,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Cerioporus squamosus/8695medium.jpeg,3,8695medium,jpeg,375,500,0.75,0.1875,portrait,edible,Cerioporus squamosus,c46dbad0683b84cf,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Coprinus comatus/9384medium.jpg,3,9384medium,jpg,282,500,0.564,0.141,portrait,edible,Coprinus comatus,c9ec3e32799061cd,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Hypholoma fasciculare/12617medium.jpeg,3,12617medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,edible,Hypholoma fasciculare,9c94626f1f97e1c0,4,Hypholoma fasciculare,other_rare_species,hypholoma_fasciculare,hypholoma_fasciculare,256,256
Classes/edible/common_rustgill/11.png,3,11,png,512,512,1.0,0.262144,square,edible,common_rustgill,cec93287db30c82f,4,other_rare_species,other_rare_species,common_rustgill,other_rare_species,256,256
Classes/edible/Coprinus comatus/9895medium.jpg,3,9895medium,jpg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,9a91ab24d6d2af83,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Cerioporus squamosus/8945medium.jpeg,3,8945medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Cerioporus squamosus,92c7251bca7c7495,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Coprinus comatus/10036medium.jpeg,3,10036medium,jpeg,500,373,1.3404825737265416,0.1865,landscape,edible,Coprinus comatus,93ad78268bc44bb9,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Crucibulum laeve/8063medium.jpg,3,8063medium,jpg,375,500,0.75,0.1875,portrait,edible,Crucibulum laeve,a99e3691a4173c9e,4,Crucibulum laeve,crucibulum_laeve,crucibulum_laeve,crucibulum_laeve,256,256
Classes/edible/Agaricus_arvensis/Agaricus_arvensis27.png,3,Agaricus_arvensis27,png,259,194,1.3350515463917525,0.050246,landscape,edible,Agaricus_arvensis,d4926accbdb0838f,4,other_rare_species,other_rare_species,agaricus_arvensis,other_rare_species,256,256
Classes/edible/Daedaleopsis confragosa/8554medium.jpg,3,8554medium,jpg,375,500,0.75,0.1875,portrait,edible,Daedaleopsis confragosa,c7a60dc93137d073,4,Daedaleopsis confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,256,256
Classes/edible/Polyporus_mylittae/Polyporus_mylittae6.png,3,Polyporus_mylittae6,png,100,100,1.0,0.01,square,edible,Polyporus_mylittae,cc68b3d9a99619a5,4,other_rare_species,other_rare_species,polyporus_mylittae,other_rare_species,256,256
Classes/edible/Schizophyllum commune/37971medium.jpeg,3,37971medium,jpeg,375,500,0.75,0.1875,portrait,edible,Schizophyllum commune,a22bb2398b2ea54f,4,Schizophyllum commune,schizophyllum_commune,schizophyllum_commune,schizophyllum_commune,256,256
Classes/edible/Boletus_edulis/Boletus_edulis65.png,3,Boletus_edulis65,png,259,194,1.3350515463917525,0.050246,landscape,edible,Boletus_edulis,ecf1158f355298b8,4,Boletus_edulis,boletus_edulis,boletus_edulis,boletus_edulis,256,256
Classes/edible/Lentinula_edodes/Lentinula_edodes20.png,3,Lentinula_edodes20,png,100,100,1.0,0.01,square,edible,Lentinula_edodes,9cd6084d6921f97d,4,other_rare_species,other_rare_species,lentinula_edodes,other_rare_species,256,256
Classes/edible/Schizophyllum commune/38186medium.jpeg,3,38186medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Schizophyllum commune,87893a72b1a5cf49,4,Schizophyllum commune,schizophyllum_commune,schizophyllum_commune,schizophyllum_commune,256,256
Classes/edible/Kuehneromyces mutabilis/13668medium.jpeg,3,13668medium,jpeg,375,500,0.75,0.1875,portrait,edible,Kuehneromyces mutabilis,81c53f9712f8c8ba,4,Kuehneromyces mutabilis,kuehneromyces_mutabilis,kuehneromyces_mutabilis,kuehneromyces_mutabilis,256,256
Classes/edible/Schizophyllum commune/37869medium.jpg,3,37869medium,jpg,375,500,0.75,0.1875,portrait,edible,Schizophyllum commune,9ab364cc8b339b8a,4,Schizophyllum commune,schizophyllum_commune,schizophyllum_commune,schizophyllum_commune,256,256
Classes/edible/Daedaleopsis confragosa/8276medium.jpg,3,8276medium,jpg,500,482,1.037344398340249,0.241,landscape,edible,Daedaleopsis confragosa,eac003cf1f62c739,4,Daedaleopsis confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,256,256
Classes/edible/Pleurotus ostreatus/24178medium.jpeg,3,24178medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,edible,Pleurotus ostreatus,f3e543c7b9910a32,4,Pleurotus ostreatus,pleurotus_ostreatus,pleurotus_ostreatus,pleurotus_ostreatus,256,256
Classes/edible/Merulius tremellosus/18187medium.jpeg,3,18187medium,jpeg,375,500,0.75,0.1875,portrait,edible,Merulius tremellosus,bdf2ec883ac63185,4,Merulius tremellosus,merulius_tremellosus,merulius_tremellosus,merulius_tremellosus,256,256
Classes/edible/Apioperdon pyriforme/4949medium.jpg,3,4949medium,jpg,500,375,1.3333333333333333,0.1875,landscape,edible,Apioperdon pyriforme,8235b97bb0ff2109,4,Apioperdon pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,256,256
Classes/edible/Coltricia perennis/6665medium.jpg,3,6665medium,jpg,500,375,1.3333333333333333,0.1875,landscape,edible,Coltricia perennis,96be7b729011c3d2,4,Coltricia perennis,coltricia_perennis,coltricia_perennis,coltricia_perennis,256,256
Classes/edible/Mutinus ravenelii/18738medium.jpg,3,18738medium,jpg,500,375,1.3333333333333333,0.1875,landscape,edible,Mutinus ravenelii,acb6a4c9940b67d3,4,Mutinus ravenelii,mutinus_ravenelii,mutinus_ravenelii,mutinus_ravenelii,256,256
Classes/edible/Lactarius torminosus/14310medium.jpeg,3,14310medium,jpeg,500,376,1.3297872340425532,0.188,landscape,edible,Lactarius torminosus,8fb3f4438765590c,4,Lactarius torminosus,other_rare_species,lactarius_torminosus,lactarius_torminosus,256,256
Classes/edible/Crucibulum laeve/8056medium.jpeg,3,8056medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Crucibulum laeve,dbd050947b3b3534,4,Crucibulum laeve,crucibulum_laeve,crucibulum_laeve,crucibulum_laeve,256,256
Classes/edible/Cerioporus squamosus/8180medium.jpeg,3,8180medium,jpeg,500,500,1.0,0.25,square,edible,Cerioporus squamosus,dd146bc1359ec21d,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Coprinus comatus/9270medium.jpg,3,9270medium,jpg,333,500,0.666,0.1665,portrait,edible,Coprinus comatus,994c6432da8dd99e,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Coltricia perennis/6686medium.jpg,3,6686medium,jpg,375,500,0.75,0.1875,portrait,edible,Coltricia perennis,80b717912d56fc8b,4,Coltricia perennis,coltricia_perennis,coltricia_perennis,coltricia_perennis,256,256
Classes/edible/Coprinus comatus/9545medium.jpg,3,9545medium,jpg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,95c3b2bc9ec77030,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Flammulina velutipes/9875medium.jpg,3,9875medium,jpg,500,375,1.3333333333333333,0.1875,landscape,edible,Flammulina velutipes,b1bcb87d39e0e045,4,Flammulina velutipes,other_rare_species,flammulina_velutipes,flammulina_velutipes,256,256
Classes/edible/Coprinus comatus/10304medium.jpeg,3,10304medium,jpeg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,99cbb62c5f92e250,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/common_morel/8.png,3,8,png,512,512,1.0,0.262144,square,edible,common_morel,9e98284631e6cff8,4,other_rare_species,other_rare_species,common_morel,other_rare_species,256,256
Classes/edible/Platismatia glauca/23823medium.jpeg,3,23823medium,jpeg,375,500,0.75,0.1875,portrait,edible,Platismatia glauca,f242bd0f41f817d8,4,Platismatia glauca,platismatia_glauca,platismatia_glauca,platismatia_glauca,256,256
Classes/edible/Daedaleopsis confragosa/8594medium.jpeg,3,8594medium,jpeg,500,354,1.4124293785310735,0.177,landscape,edible,Daedaleopsis confragosa,85caf5dd6a03b06c,4,Daedaleopsis confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,daedaleopsis_confragosa,256,256
Classes/edible/Lactarius torminosus/14451medium.jpeg,3,14451medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,edible,Lactarius torminosus,d9037338c7d73c24,4,Lactarius torminosus,other_rare_species,lactarius_torminosus,lactarius_torminosus,256,256
Classes/edible/Hypholoma lateritium/12717medium.jpg,3,12717medium,jpg,375,500,0.75,0.1875,portrait,edible,Hypholoma lateritium,987f0eb079219a79,4,Hypholoma lateritium,other_rare_species,hypholoma_lateritium,hypholoma_lateritium,256,256
Classes/edible/Mutinus ravenelii/18718medium.jpeg,3,18718medium,jpeg,281,500,0.562,0.1405,portrait,edible,Mutinus ravenelii,d921665986f3d193,4,Mutinus ravenelii,mutinus_ravenelii,mutinus_ravenelii,mutinus_ravenelii,256,256
Classes/edible/Kuehneromyces mutabilis/13713medium.jpeg,3,13713medium,jpeg,500,281,1.7793594306049823,0.1405,landscape,edible,Kuehneromyces mutabilis,e1841e6e98bdac47,4,Kuehneromyces mutabilis,kuehneromyces_mutabilis,kuehneromyces_mutabilis,kuehneromyces_mutabilis,256,256
Classes/edible/Hericium coralloides/12117medium.jpeg,3,12117medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,edible,Hericium coralloides,97956a6a61a9c99c,4,Hericium coralloides,hericium_coralloides,hericium_coralloides,hericium_coralloides,256,256
Classes/edible/Cerioporus squamosus/8087medium.jpeg,3,8087medium,jpeg,374,500,0.748,0.187,portrait,edible,Cerioporus squamosus,948965339dcc6e27,4,Cerioporus squamosus,cerioporus_squamosus,cerioporus_squamosus,cerioporus_squamosus,256,256
Classes/edible/Cantharellus_cibarius/Cantharellus_cibarius34.png,3,Cantharellus_cibarius34,png,194,259,0.749034749034749,0.050246,portrait,edible,Cantharellus_cibarius,99d7a63c796360e0,4,other_rare_species,other_rare_species,cantharellus_cibarius,other_rare_species,256,256
Classes/edible/Coprinus comatus/9454medium.jpg,3,9454medium,jpg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,a9985626a2d9d3ce,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Flammulina velutipes/9979medium.jpg,3,9979medium,jpg,375,500,0.75,0.1875,portrait,edible,Flammulina velutipes,c0e93477471afae0,4,Flammulina velutipes,other_rare_species,flammulina_velutipes,flammulina_velutipes,256,256
Classes/edible/Coprinus_comatus/Coprinus_comatus19.png,3,Coprinus_comatus19,png,100,100,1.0,0.01,square,edible,Coprinus_comatus,fcb42b8b9121c4ee,4,other_rare_species,other_rare_species,coprinus_comatus,other_rare_species,256,256
Classes/edible/Mutinus ravenelii/18617medium.jpg,3,18617medium,jpg,500,334,1.4970059880239521,0.167,landscape,edible,Mutinus ravenelii,d96e26e3d8a03b86,4,Mutinus ravenelii,mutinus_ravenelii,mutinus_ravenelii,mutinus_ravenelii,256,256
Classes/edible/Coprinellus micaceus/7513medium.jpeg,3,7513medium,jpeg,375,500,0.75,0.1875,portrait,edible,Coprinellus micaceus,c7be26c918c76338,4,Coprinellus micaceus,other_rare_species,coprinellus_micaceus,coprinellus_micaceus,256,256
Classes/edible/Hypholoma lateritium/13037medium.jpg,3,13037medium,jpg,500,500,1.0,0.25,square,edible,Hypholoma lateritium,9b5123a4ec31d39b,4,Hypholoma lateritium,other_rare_species,hypholoma_lateritium,hypholoma_lateritium,256,256
Classes/edible/Clitocybe_nuda/Clitocybe_nuda31.png,3,Clitocybe_nuda31,png,168,299,0.5618729096989966,0.050232,portrait,edible,Clitocybe_nuda,fbc1854368e691cd,4,other_rare_species,other_rare_species,clitocybe_nuda,other_rare_species,256,256
Classes/edible/Leccinum_scabrum/Leccinum_scabrum2.png,3,Leccinum_scabrum2,png,100,100,1.0,0.01,square,edible,Leccinum_scabrum,b3bd48c28c911ed7,4,other_rare_species,other_rare_species,leccinum_scabrum,other_rare_species,256,256
Classes/edible/Coprinus comatus/9916medium.jpeg,3,9916medium,jpeg,375,500,0.75,0.1875,portrait,edible,Coprinus comatus,d2d9742b1172aad5,4,Coprinus comatus,other_rare_species,coprinus_comatus,coprinus_comatus,256,256
Classes/edible/Coprinellus micaceus/7452medium.jpeg,3,7452medium,jpeg,375,500,0.75,0.1875,portrait,edible,Coprinellus micaceus,bac50eea9289476d,4,Coprinellus micaceus,other_rare_species,coprinellus_micaceus,coprinellus_micaceus,256,256
Classes/edible/Apioperdon pyriforme/5031medium.jpg,3,5031medium,jpg,281,500,0.562,0.1405,portrait,edible,Apioperdon pyriforme,a8ad149eead19e52,4,Apioperdon pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,apioperdon_pyriforme,256,256
Classes/edible/Coprinellus micaceus/7373medium.jpeg,3,7373medium,jpeg,375,500,0.75,0.1875,portrait,edible,Coprinellus micaceus,b6a92daf80bb404f,4,Coprinellus micaceus,other_rare_species,coprinellus_micaceus,coprinellus_micaceus,256,256
Classes/edible/Kuehneromyces mutabilis/13642medium.jpg,3,13642medium,jpg,281,500,0.562,0.1405,portrait,edible,Kuehneromyces mutabilis,faee787224c98256,4,Kuehneromyces mutabilis,kuehneromyces_mutabilis,kuehneromyces_mutabilis,kuehneromyces_mutabilis,256,256
Classes/edible/Hericium coralloides/11973medium.jpeg,3,11973medium,jpeg,500,500,1.0,0.25,square,edible,Hericium coralloides,96586e32e965c3c5,4,Hericium coralloides,hericium_coralloides,hericium_coralloides,hericium_coralloides,256,256
Classes/edible/Lactarius deliciosus/14092medium.jpeg,3,14092medium,jpeg,500,494,1.0121457489878543,0.247,landscape,edible,Lactarius deliciosus,cc6232c9c3a69eb9,4,Lactarius deliciosus,other_rare_species,lactarius_deliciosus,lactarius_deliciosus,256,256
